"Molecule","Library","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex"
"O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1","DSPL",12.372032720186704,10.27774713784469,8.422285251880867,9.250712376627058,8.826499840494924,6.583859725444054,4.932521984712165,5.799659828522119,13.005,5.969821673525376,3.1346938775510207,9.502570880000002,4.274174419753087,2.2106419200000005,2.2564247431770323
"O=C(COc1ccccc1)N1CCNC(=O)C1","DSPL",12.08757566981053,9.387136937585868,7.215178470694321,8.096011838247806,8.25402019542349,5.478453674377043,3.1177903837095067,4.132993161855452,13.432098765432098,6.805293005671078,4.301783264746227,9.616892444444446,4.760676657844991,2.95391104526749,2.6931126694866196
"O=c1[nH]cc(N2CCCCC2)c(=O)[nH]1","DSPL",9.966255326250886,7.876594351550049,5.612884175122364,5.974691494688162,6.770856947829096,4.8416608894371445,2.538675134594813,2.741581623797196,10.515555555555556,4.68,2.5344,7.592420653333335,3.285384867500001,1.7410562352000005,1.7817159944397005
"Cc1cc(no1)C(=O)NCc1cccs1","DSPL",10.673362107437434,9.004962905764325,6.016507857945051,6.8449349826912425,7.25402019542349,5.373707342568892,2.6362454610443793,3.5436767643784113,11.484375,5.365079365079366,3.2256,9.138475983653198,4.193406701081055,2.4843797717047997,2.554756428501307
"Cc1ccc(CC(=O)NCC2CCCO2)cc1","DSPL",12.08757566981053,10.238781832808595,8.922285251880869,9.673362107437432,8.237183443017882,6.177025497975726,4.844970567160193,5.84333659290053,13.432098765432098,6.805293005671078,4.6390532544378695,10.57595486111111,5.271591446124764,3.547036797337278,3.27953606943735
"O=C(C1CCCC1)N1CCNC(=O)C1","DSPL",9.966255326250886,8.290807913923144,6.52709773749546,6.68179827587471,6.770856947829097,5.326589116956605,3.458725106115813,3.5580782047249224,10.515555555555556,4.68,2.5344,8.44219296,3.6880565400000007,1.9689206656000002,2.2239489255764258
"CN1CCCC(C1)OC(=O)c1ccco1","DSPL",10.673362107437432,8.809786668396242,7.1378282015046945,7.68179827587471,7.2540201954234895,5.185284466209666,3.0218383821892054,3.5580782047249224,11.484375,5.365079365079366,3.2256,9.62203840625,4.433752,2.6358397312,2.844115468519184
"COC(=O)NCc1cc2cc(Cl)ccc2[nH]1","DSPL",11.543605595440512,9.46689785790046,6.516507857945051,7.422285251880869,7.685871848001627,5.155934212530325,2.6689375314954846,3.691071366580375,12.456747404844291,5.55765595463138,3.2499999999999996,9.70274085276122,4.250554225141705,2.4516541395069487,2.5776266329474518
"CCn1c(NC(C)=O)nc2ccccc12","DSPL",10.836498814253964,8.81918333940883,7.016507857945051,7.8449349826912425,7.21954535281284,4.949236152624859,3.0344570503761727,3.934286964637233,11.484375,4.8884297520661155,2.397146254458977,7.822667000000002,3.2282800661157034,1.5430805612366234,1.683583995997409
"CC(O)CNCc1ccc(C)s1","DSPL",8.974691494688164,8.31822283683352,6.146264369941973,6.560477932315068,5.681540550352056,4.939886095095019,2.749835552769722,3.287693700234704,10.083333333333332,4.888888888888889,4.0,10.029955383237352,4.860499457909649,3.975162576796633,4.062549391923593
"COCC(=O)NCc1nc2ccccc2[nH]1","DSPL",11.380468888623982,8.987324815559283,6.723614639131599,7.55204176387779,7.792024997884274,4.986271606760013,2.534457050376173,3.4663264951887856,12.456747404844291,6.074380165289257,3.49519890260631,8.714179764705884,4.137608991735538,2.333341497942387,2.253491784377934
"CCOC(=O)Nc1sccc1C(N)=O","DSPL",10.55204176387779,8.388647331538603,4.8618073195657985,5.430721420318145,6.647065707741408,4.838317170882457,1.8291152491146936,2.282021738317077,12.071428571428571,5.777777777777778,3.5918367346938775,9.644383897372325,4.529180391997554,2.774810088305227,3.1200824600625485
"COc1ccc(CNC(=O)c2csnn2)cc1","DSPL",12.08757566981053,10.02952677045391,6.593858127134677,7.552041763877789,8.292024997884274,5.812081838196697,2.713595730234005,3.782823076116512,13.432098765432098,6.805293005671078,3.9999999999999996,10.366796591040512,5.159970887156309,2.990216328753145,3.1466099178141356
"Fc1cccc(c1)C(=O)NCc1ccccc1","DSPL",12.08757566981053,9.189471967366272,7.903259203893182,9.38046888862398,8.25402019542349,5.33226397049197,4.335604198162151,6.191071366580375,13.432098765432098,6.805293005671078,4.301783264746227,8.906244567624487,4.383689842239384,2.707357744846852,2.2966008143291274
"CC(=O)Nc1ccc2[nH]c(nc2c1)C(F)(F)F","DSPL",12.629392033067417,8.721406112560379,5.732050807568877,6.508071689507773,7.859191910946029,4.706318321958316,2.4880338717125845,3.332351898973225,13.432098765432098,4.938271604938271,3.263267429760666,9.272333512010606,3.321825746856716,2.1499505503789598,1.8118280113905405
"COC(=O)Nc1nc2c(C)cccc2s1","DSPL",10.836498814253964,9.220505855388152,6.232050807568877,7.008071689507773,7.202708600407234,5.232471983675566,2.2440169358562922,3.060513516784019,11.484375,4.8884297520661155,2.571428571428571,9.138475983653198,3.820851973505672,1.980532343514668,2.3277842664650334
"O=C(NCCc1cccs1)C1CCCCC1","DSPL",11.217332181807452,10.39214170691979,8.259148545064336,8.803118619434354,7.860173345306138,7.041223660084841,4.914066907377292,5.4663264951887856,12.456747404844291,6.666666666666667,4.0768,11.299228103965932,6.0053664984532915,3.653322285098095,4.241000369621182
